"Mangla Cantt.";"33.1218385";"73.6241363";"[[{x:33.1091575,y:73.6511421}, {x:33.1097146,y:73.6505842}, {x:33.1133632,y:73.6467862}, {x:33.1159872,y:73.6441469}, {x:33.1173531,y:73.6432028}, {x:33.1190244,y:73.6424947}, {x:33.1204801,y:73.6421299}, {x:33.1215404,y:73.6414218}, {x:33.1226007,y:73.6407781}, {x:33.1245595,y:73.6421299}, {x:33.1269855,y:73.6413574}, {x:33.127848,y:73.6406279}, {x:33.1301302,y:73.6395335}, {x:33.1303817,y:73.63904}, {x:33.1303997,y:73.6383748}, {x:33.1300224,y:73.6381388}, {x:33.1276863,y:73.6318517}, {x:33.1269316,y:73.6299849}, {x:33.1264644,y:73.6295128}, {x:33.1257276,y:73.6285901}, {x:33.1244157,y:73.6257792}, {x:33.1232297,y:73.6244059}, {x:33.1227624,y:73.6239123}, {x:33.1228523,y:73.6209726}, {x:33.1213068,y:73.6208224}, {x:33.12181,y:73.6206722}, {x:33.1223311,y:73.6206079}, {x:33.1226546,y:73.6201358}, {x:33.1233555,y:73.6201358}, {x:33.1235891,y:73.620801}, {x:33.124254,y:73.6209941}, {x:33.1253143,y:73.6206937}, {x:33.1256557,y:73.6192346}, {x:33.1261768,y:73.6173892}, {x:33.12668,y:73.617239}, {x:33.1262667,y:73.6206722}, {x:33.1268597,y:73.6208439}, {x:33.1274527,y:73.6212945}, {x:33.1281176,y:73.6215091}, {x:33.1280098,y:73.6205649}, {x:33.1283512,y:73.6199212}, {x:33.1288004,y:73.6208653}, {x:33.1293575,y:73.6208439}, {x:33.1299505,y:73.6203933}, {x:33.1297888,y:73.6196637}, {x:33.129627,y:73.6188912}, {x:33.1299325,y:73.6181402}, {x:33.1303638,y:73.6171746}, {x:33.1303817,y:73.6150503}, {x:33.1302739,y:73.6139989}, {x:33.1304177,y:73.6133337}, {x:33.1304177,y:73.6123896}, {x:33.1305974,y:73.6115742}, {x:33.1310107,y:73.6101151}, {x:33.1316935,y:73.6093426}, {x:33.1325021,y:73.6085057}, {x:33.1321787,y:73.60533}, {x:33.1299145,y:73.6044931}, {x:33.12907,y:73.6034203}, {x:33.1285848,y:73.6045146}, {x:33.1278121,y:73.6044288}, {x:33.1264464,y:73.6041069}, {x:33.1262847,y:73.6047506}, {x:33.125458,y:73.6046219}, {x:33.1254401,y:73.6061025}, {x:33.1265362,y:73.6065316}, {x:33.12668,y:73.6072183}, {x:33.1275605,y:73.609643}, {x:33.1258354,y:73.6100507}, {x:33.1256108,y:73.6092675}, {x:33.1256467,y:73.6084306}, {x:33.1253682,y:73.6080873}, {x:33.1247572,y:73.6080122}, {x:33.1243888,y:73.6083341}, {x:33.1238676,y:73.6079371}, {x:33.1235172,y:73.6077118}, {x:33.1231758,y:73.6073792}, {x:33.1229601,y:73.6069608}, {x:33.1226816,y:73.6064672}, {x:33.1220436,y:73.6064672}, {x:33.121801,y:73.6061668}, {x:33.1216213,y:73.6057484}, {x:33.1212529,y:73.6055017}, {x:33.1210013,y:73.6057699}, {x:33.1208755,y:73.6058986}, {x:33.1207137,y:73.6059093}, {x:33.1203184,y:73.6061454}, {x:33.119932,y:73.6066711}, {x:33.1198331,y:73.607229}, {x:33.1193569,y:73.6072719}, {x:33.1190963,y:73.6072719}, {x:33.1188447,y:73.6073685}, {x:33.1185841,y:73.6074436}, {x:33.1181528,y:73.6077332}, {x:33.1179821,y:73.6081731}, {x:33.1181169,y:73.6086452}, {x:33.1176945,y:73.6087525}, {x:33.1175418,y:73.6083663}, {x:33.1172542,y:73.6081088}, {x:33.1161399,y:73.6081839}, {x:33.1155738,y:73.608216}, {x:33.1151784,y:73.6079586}, {x:33.1140731,y:73.6079156}, {x:33.1139114,y:73.6088812}, {x:33.1139203,y:73.6096215}, {x:33.1143876,y:73.6102223}, {x:33.1152683,y:73.6108875}, {x:33.1140012,y:73.6105657}, {x:33.1135519,y:73.6103511}, {x:33.1129947,y:73.6101365}, {x:33.1126263,y:73.609879}, {x:33.1120871,y:73.6100507}, {x:33.1113682,y:73.6102009}, {x:33.1107391,y:73.6102009}, {x:33.1102718,y:73.6103082}, {x:33.1096248,y:73.6108661}, {x:33.1090316,y:73.6110806}, {x:33.1086722,y:73.612175}, {x:33.108079,y:73.6135912}, {x:33.1077915,y:73.6142778}, {x:33.1074859,y:73.615222}, {x:33.108115,y:73.6155438}, {x:33.1085643,y:73.6161232}, {x:33.1091215,y:73.6173034}, {x:33.1093911,y:73.6181188}, {x:33.111494,y:73.6201143}, {x:33.1118175,y:73.6207795}, {x:33.1123208,y:73.6210585}, {x:33.1129858,y:73.6206722}, {x:33.1137406,y:73.620801}, {x:33.1139743,y:73.6214232}, {x:33.1148549,y:73.6215949}, {x:33.1152144,y:73.6211014}, {x:33.1148369,y:73.6194491}, {x:33.1151604,y:73.6194491}, {x:33.116077,y:73.621037}, {x:33.1170296,y:73.6218524}, {x:33.1177125,y:73.6214232}, {x:33.1178742,y:73.62005}, {x:33.1174429,y:73.6187196}, {x:33.1177664,y:73.6173892}, {x:33.1176226,y:73.6160159}, {x:33.1182337,y:73.6167455}, {x:33.1178203,y:73.6182261}, {x:33.1182157,y:73.6186337}, {x:33.118647,y:73.6184835}, {x:33.1184493,y:73.6190629}, {x:33.1187009,y:73.6197066}, {x:33.1190244,y:73.6199212}, {x:33.1201566,y:73.6183977}, {x:33.1203903,y:73.6165738}, {x:33.1206239,y:73.6166596}, {x:33.120534,y:73.6176252}, {x:33.1206958,y:73.6178398}, {x:33.1203723,y:73.6191273}, {x:33.1209114,y:73.6194921}, {x:33.1214865,y:73.61799}, {x:33.1219897,y:73.6183977}, {x:33.1213607,y:73.6198568}, {x:33.1203363,y:73.6211014}, {x:33.120552,y:73.622539}, {x:33.1184493,y:73.6244917}, {x:33.1188267,y:73.6257148}, {x:33.1200308,y:73.6264658}, {x:33.1213427,y:73.6269164}, {x:33.123625,y:73.626616}, {x:33.1242899,y:73.62638}, {x:33.1246853,y:73.626895}, {x:33.125476,y:73.628912}, {x:33.1264823,y:73.629899}, {x:33.1268417,y:73.6310148}, {x:33.1274168,y:73.6329889}, {x:33.1293934,y:73.6382246}, {x:33.1292497,y:73.6388254}, {x:33.1282793,y:73.6397266}, {x:33.1268058,y:73.6408424}, {x:33.1244697,y:73.6416149}, {x:33.1238946,y:73.6407995}, {x:33.1228523,y:73.6399841}, {x:33.1223132,y:73.6387396}, {x:33.1213427,y:73.6382246}, {x:33.1210552,y:73.6392975}, {x:33.1201566,y:73.6394262}, {x:33.1193659,y:73.6384392}, {x:33.1180719,y:73.6378813}, {x:33.1166342,y:73.6376238}, {x:33.1159512,y:73.6378813}, {x:33.1157356,y:73.6397266}, {x:33.1155199,y:73.6387825}, {x:33.1152323,y:73.6378813}, {x:33.1153042,y:73.6358643}, {x:33.1154121,y:73.6341906}, {x:33.1152683,y:73.6330748}, {x:33.1146213,y:73.6328602}, {x:33.114118,y:73.6333752}, {x:33.1136148,y:73.6341476}, {x:33.1131835,y:73.6336327}, {x:33.1125364,y:73.6338043}, {x:33.1123208,y:73.6372805}, {x:33.110811,y:73.6371517}, {x:33.1093013,y:73.6367655}, {x:33.1080431,y:73.6367655}, {x:33.1077915,y:73.6375809}, {x:33.1075758,y:73.6396837}, {x:33.107432,y:73.6420441}, {x:33.1046639,y:73.6402416}, {x:33.1031181,y:73.6394262}, {x:33.1022913,y:73.6392546}, {x:33.1009252,y:73.6396408}, {x:33.1007814,y:73.6407137}, {x:33.0999904,y:73.6418295}, {x:33.1006376,y:73.6449623}, {x:33.1001702,y:73.6438036}, {x:33.0990557,y:73.6429882}, {x:33.0979053,y:73.6423016}, {x:33.0966829,y:73.6443615}, {x:33.0984086,y:73.6457348}, {x:33.0983726,y:73.6480093}, {x:33.0980131,y:73.6510563}, {x:33.0993433,y:73.6514854}, {x:33.099559,y:73.6530733}, {x:33.0994512,y:73.6565065}, {x:33.0993433,y:73.6591673}, {x:33.0998826,y:73.6606693}, {x:33.1014644,y:73.6591673}, {x:33.1027227,y:73.6577511}, {x:33.1047718,y:73.6556482}, {x:33.1058862,y:73.6546183}, {x:33.107396,y:73.6529446}, {x:33.1091575,y:73.6511421}]]"
"Akbar Chowk";"31.4667677";"74.3076477";"[[{x:31.4569896,y:74.2918915}, {x:31.4571745,y:74.2917888}, {x:31.4571943,y:74.2913318}, {x:31.4569896,y:74.2918915}]]"
"Dolman Mall tariq Road";"24.875981";"67.054325";""
"World Trade Center";"33.5210276";"73.1588811";""
"Wah Cantt";"33.7975598";"72.7135276";"[[{x:33.8169054,y:72.6882531}, {x:33.8054238,y:72.6975228}, {x:33.7976496,y:72.6965787}, {x:33.7938693,y:72.6983811}, {x:33.7915867,y:72.6998402}, {x:33.7874494,y:72.7013852}, {x:33.7844533,y:72.7037026}, {x:33.7803157,y:72.7040459}, {x:33.7764633,y:72.7026727}, {x:33.7724679,y:72.7048184}, {x:33.7703275,y:72.7103116}, {x:33.767188,y:72.7125432}, {x:33.7671167,y:72.7162339}, {x:33.7676875,y:72.7224995}, {x:33.7661178,y:72.7236153}, {x:33.7630496,y:72.727306}, {x:33.7610516,y:72.7315117}, {x:33.7606235,y:72.7327134}, {x:33.7567345,y:72.742026}, {x:33.7684723,y:72.7615525}, {x:33.772789,y:72.7637412}, {x:33.7826342,y:72.7544715}, {x:33.7894824,y:72.7619387}, {x:33.7920504,y:72.7585913}, {x:33.7949036,y:72.7588488}, {x:33.7956168,y:72.7552439}, {x:33.8008236,y:72.7552439}, {x:33.810523,y:72.7464892}, {x:33.8083835,y:72.7236583}, {x:33.8249988,y:72.7021147}, {x:33.8244463,y:72.6912353}, {x:33.8169054,y:72.6882531}]]"
"Kallar Kahar";"32.7807991";"72.7165882";""
"Sahiwal";"30.645228";"73.0745896";"[[{x:30.6567582,y:73.10338}, {x:30.6564193,y:73.1029016}, {x:30.6567675,y:73.1029476}, {x:30.6572096,y:73.1030059}, {x:30.6578926,y:73.1061602}, {x:30.6592215,y:73.1069968}, {x:30.672511,y:73.1010315}, {x:30.6752238,y:73.0894446}, {x:30.6755271,y:73.0811447}, {x:30.6722969,y:73.0679904}, {x:30.6558797,y:73.0898558}, {x:30.6544259,y:73.0888257}, {x:30.6542672,y:73.0912495}, {x:30.6508427,y:73.0814557}, {x:30.6477277,y:73.0705557}, {x:30.6456237,y:73.0686237}, {x:30.6446817,y:73.0712637}, {x:30.6452307,y:73.0723397}, {x:30.6420187,y:73.0747857}, {x:30.6381417,y:73.0776607}, {x:30.6345227,y:73.0803647}, {x:30.6325287,y:73.0829397}, {x:30.6315687,y:73.0847847}, {x:30.6276537,y:73.0848707}, {x:30.6251057,y:73.0848707}, {x:30.6215977,y:73.0849137}, {x:30.6215607,y:73.0896338}, {x:30.6189757,y:73.0896338}, {x:30.6189017,y:73.0920378}, {x:30.6180527,y:73.0920378}, {x:30.6181257,y:73.0988608}, {x:30.6189017,y:73.0989038}, {x:30.6189757,y:73.1058138}, {x:30.6242567,y:73.1058988}, {x:30.6242937,y:73.1099328}, {x:30.6260657,y:73.1098048}, {x:30.6261397,y:73.1058138}, {x:30.6299437,y:73.1059848}, {x:30.6301287,y:73.1097188}, {x:30.6313837,y:73.1116928}, {x:30.6338577,y:73.1136668}, {x:30.6351507,y:73.1154698}, {x:30.6357777,y:73.1163708}, {x:30.6489227,y:73.1162848}, {x:30.6488857,y:73.1196748}, {x:30.6516177,y:73.1197178}, {x:30.6516547,y:73.1231508}, {x:30.6559737,y:73.1230658}, {x:30.6525057,y:73.1107978}, {x:30.6556807,y:73.1121708}, {x:30.6574537,y:73.1080938}, {x:30.6567519,y:73.1036743}, {x:30.6574532,y:73.104361}, {x:30.6567582,y:73.10338}]]"
"Multan Cantt";"30.1954537";"71.4421663000001";"[[{x:30.1568571,y:71.441702}, {x:30.1571817,y:71.4421418}, {x:30.1623905,y:71.4426622}, {x:30.1627847,y:71.4429519}, {x:30.1668754,y:71.4430431}, {x:30.1677983,y:71.4432094}, {x:30.1682853,y:71.4435741}, {x:30.1711932,y:71.4458057}, {x:30.1753114,y:71.4490244}, {x:30.1775095,y:71.4518246}, {x:30.1764615,y:71.4534339}, {x:30.1757705,y:71.4542011}, {x:30.1752928,y:71.4549145}, {x:30.1733682,y:71.4563146}, {x:30.1728952,y:71.4538685}, {x:30.1714297,y:71.4542279}, {x:30.1693474,y:71.4546302}, {x:30.1690969,y:71.4569101}, {x:30.1692407,y:71.4569745}, {x:30.1709474,y:71.4583638}, {x:30.1727607,y:71.4585355}, {x:30.1740639,y:71.458278}, {x:30.1742679,y:71.4593187}, {x:30.1746111,y:71.4592543}, {x:30.174523,y:71.4605418}, {x:30.1741845,y:71.465123}, {x:30.1740871,y:71.4652893}, {x:30.1729648,y:71.470643}, {x:30.1755572,y:71.4710239}, {x:30.1772823,y:71.470187}, {x:30.1776718,y:71.4677248}, {x:30.1750981,y:71.4673546}, {x:30.1737578,y:71.4676014}, {x:30.1784602,y:71.4657989}, {x:30.1811359,y:71.4667699}, {x:30.1810385,y:71.467022}, {x:30.1811313,y:71.4675155}, {x:30.1814512,y:71.4687869}, {x:30.1816645,y:71.4689264}, {x:30.1824946,y:71.469082}, {x:30.1830093,y:71.4689318}, {x:30.1837002,y:71.4686099}, {x:30.1839136,y:71.4681378}, {x:30.1853974,y:71.4683148}, {x:30.1860327,y:71.4683739}, {x:30.1865335,y:71.4684221}, {x:30.1873867,y:71.4684811}, {x:30.1881749,y:71.4686206}, {x:30.1892461,y:71.4689532}, {x:30.1898859,y:71.4693073}, {x:30.1895289,y:71.4699081}, {x:30.1889168,y:71.4710078}, {x:30.1900529,y:71.4695862}, {x:30.1903033,y:71.4694038}, {x:30.190753,y:71.4689103}, {x:30.1909988,y:71.4685455}, {x:30.1910637,y:71.4682451}, {x:30.1912399,y:71.4677838}, {x:30.1915459,y:71.4670971}, {x:30.1921672,y:71.4664534}, {x:30.1932244,y:71.4653483}, {x:30.1937437,y:71.4653269}, {x:30.1937344,y:71.4654878}, {x:30.1938364,y:71.4657077}, {x:30.1953294,y:71.4665929}, {x:30.1961037,y:71.4672795}, {x:30.1966415,y:71.4676711}, {x:30.1969985,y:71.4682076}, {x:30.1975549,y:71.4685133}, {x:30.198867,y:71.48267}, {x:30.1998963,y:71.4844081}, {x:30.2036331,y:71.4876697}, {x:30.2077318,y:71.4619516}, {x:30.214122,y:71.4575081}, {x:30.2206603,y:71.4501456}, {x:30.2199047,y:71.4492658}, {x:30.2177585,y:71.4469645}, {x:30.2166599,y:71.4459023}, {x:30.2153155,y:71.4447329}, {x:30.2159367,y:71.4442608}, {x:30.2170817,y:71.4434025}, {x:30.2177029,y:71.4429465}, {x:30.2180922,y:71.4426676}, {x:30.2184492,y:71.4423081}, {x:30.2192835,y:71.4413479}, {x:30.2195246,y:71.4410368}, {x:30.2199279,y:71.4404199}, {x:30.2214158,y:71.4381561}, {x:30.2205119,y:71.4369276}, {x:30.2197934,y:71.4361927}, {x:30.2186207,y:71.4353076}, {x:30.2182128,y:71.4348677}, {x:30.2177678,y:71.4344385}, {x:30.2169426,y:71.4345887}, {x:30.214699,y:71.4350555}, {x:30.2116302,y:71.435726}, {x:30.2107494,y:71.4358655}, {x:30.2099752,y:71.4338324}, {x:30.2083943,y:71.4294067}, {x:30.2095626,y:71.4281514}, {x:30.2103136,y:71.4289883}, {x:30.2109719,y:71.4283875}, {x:30.2102765,y:71.4272931}, {x:30.2100354,y:71.4276365}, {x:30.2094977,y:71.4269069}, {x:30.2080791,y:71.4286342}, {x:30.2073652,y:71.4281836}, {x:30.2043981,y:71.4275828}, {x:30.204412,y:71.4269659}, {x:30.2044259,y:71.4259198}, {x:30.2044166,y:71.4245573}, {x:30.2058445,y:71.4251474}, {x:30.2060114,y:71.4241979}, {x:30.2063823,y:71.4230284}, {x:30.2064565,y:71.4225617}, {x:30.2056915,y:71.4223525}, {x:30.2042961,y:71.4224115}, {x:30.2020893,y:71.4222077}, {x:30.2019038,y:71.4245412}, {x:30.2020939,y:71.4245519}, {x:30.2043133,y:71.4249908}, {x:30.2043193,y:71.4268211}, {x:30.2014541,y:71.4263383}, {x:30.2002348,y:71.426113}, {x:30.1979768,y:71.4263919}, {x:30.1951903,y:71.4264456}, {x:30.1934191,y:71.4266548}, {x:30.1881239,y:71.427261}, {x:30.1878364,y:71.4268479}, {x:30.1870435,y:71.4185599}, {x:30.1876,y:71.4176104}, {x:30.1894547,y:71.4142683}, {x:30.18977,y:71.4138124}, {x:30.1904609,y:71.4134529}, {x:30.1915645,y:71.4123371}, {x:30.1924454,y:71.4102557}, {x:30.1929369,y:71.4085069}, {x:30.1927236,y:71.4079705}, {x:30.1924732,y:71.4078793}, {x:30.1920884,y:71.4078525}, {x:30.1907437,y:71.4082119}, {x:30.1899972,y:71.4082548}, {x:30.1886525,y:71.4081636}, {x:30.189821,y:71.4055887}, {x:30.1903728,y:71.4058086}, {x:30.1938364,y:71.4073053}, {x:30.196572,y:71.4084748}, {x:30.1975549,y:71.4093009}, {x:30.1965766,y:71.4083567}, {x:30.1948055,y:71.407654}, {x:30.1921765,y:71.4064953}, {x:30.1908365,y:71.4058355}, {x:30.1898118,y:71.40546}, {x:30.1887499,y:71.4050147}, {x:30.186974,y:71.4042047}, {x:30.1860466,y:71.4038453}, {x:30.1841315,y:71.4030191}, {x:30.1819799,y:71.4020965}, {x:30.1799163,y:71.4012382}, {x:30.1790538,y:71.4008787}, {x:30.177913,y:71.4003745}, {x:30.1753902,y:71.3993231}, {x:30.1729601,y:71.3987437}, {x:30.171592,y:71.3985077}, {x:30.1688836,y:71.3979176}, {x:30.1661102,y:71.3972631}, {x:30.1649368,y:71.3971505}, {x:30.1645518,y:71.3986096}, {x:30.1642132,y:71.3997093}, {x:30.1640184,y:71.4004174}, {x:30.1637587,y:71.4013884}, {x:30.1633691,y:71.4029977}, {x:30.162794,y:71.4053527}, {x:30.162358,y:71.4069084}, {x:30.1639535,y:71.4078632}, {x:30.1631372,y:71.4096174}, {x:30.1619962,y:71.4105562}, {x:30.1622189,y:71.414204}, {x:30.154357,y:71.4380649}, {x:30.1568571,y:71.441702}]]"
"Islamabad I-8";"33.6673138";"73.0752531";"[[{x:33.6574419,y:73.0743492}, {x:33.659344,y:73.0779648}, {x:33.6606032,y:73.0802929}, {x:33.6612908,y:73.0811083}, {x:33.6618355,y:73.080883}, {x:33.662148,y:73.0813551}, {x:33.6624784,y:73.0817413}, {x:33.6634429,y:73.0822778}, {x:33.6642108,y:73.082782}, {x:33.6651395,y:73.0832863}, {x:33.665586,y:73.083533}, {x:33.6661842,y:73.0836833}, {x:33.6666932,y:73.0832863}, {x:33.6676308,y:73.0826211}, {x:33.668613,y:73.0819559}, {x:33.669872,y:73.0809903}, {x:33.6713453,y:73.079896}, {x:33.6724257,y:73.0790806}, {x:33.674381,y:73.0776}, {x:33.675881,y:73.0765271}, {x:33.6771578,y:73.0754972}, {x:33.6788006,y:73.0744457}, {x:33.6813718,y:73.0725145}, {x:33.6846572,y:73.0698752}, {x:33.6836216,y:73.0681372}, {x:33.6827467,y:73.0666995}, {x:33.6826038,y:73.0649185}, {x:33.6839966,y:73.0646825}, {x:33.6856035,y:73.0642533}, {x:33.6876925,y:73.063674}, {x:33.6891565,y:73.0632877}, {x:33.6900849,y:73.0626869}, {x:33.6891922,y:73.0610561}, {x:33.6871211,y:73.0571079}, {x:33.6855142,y:73.0539536}, {x:33.6837466,y:73.0506063}, {x:33.6832288,y:73.0497265}, {x:33.6828895,y:73.0489755}, {x:33.678497,y:73.0403495}, {x:33.6745328,y:73.0330753}, {x:33.6739971,y:73.0319595}, {x:33.669747,y:73.0351782}, {x:33.6672111,y:73.0367339}, {x:33.6661217,y:73.0379784}, {x:33.664318,y:73.0393732}, {x:33.6619159,y:73.0410683}, {x:33.6606568,y:73.0422055}, {x:33.6618712,y:73.045435}, {x:33.6630856,y:73.0480957}, {x:33.6637108,y:73.0497587}, {x:33.6659879,y:73.0538087}, {x:33.6679836,y:73.0584088}, {x:33.6661217,y:73.0609489}, {x:33.6640054,y:73.0625688}, {x:33.6611211,y:73.0644089}, {x:33.6575312,y:73.0670857}, {x:33.6557273,y:73.0692208}, {x:33.6574419,y:73.0743492}]]"
"Bhera - M2";"32.4535578";"72.8861911";""
"The Mall Road";"31.562015";"74.3181689";"[[{x:31.5711545,y:74.3186313}, {x:31.5730055,y:74.319334}, {x:31.5724936,y:74.316861}, {x:31.572745,y:74.3160778}, {x:31.5729918,y:74.315713}, {x:31.5738967,y:74.3147582}, {x:31.5748656,y:74.3147153}, {x:31.5749113,y:74.3128699}, {x:31.5751855,y:74.3128592}, {x:31.575446,y:74.3126124}, {x:31.5732797,y:74.3114161}, {x:31.5727587,y:74.3108207}, {x:31.5732431,y:74.3098283}, {x:31.5732431,y:74.3093777}, {x:31.5739836,y:74.3088198}, {x:31.5743583,y:74.3087662}, {x:31.57466,y:74.3084872}, {x:31.5745868,y:74.3065775}, {x:31.5737641,y:74.3056118}, {x:31.5706655,y:74.301551}, {x:31.5692851,y:74.3017602}, {x:31.56966,y:74.302302}, {x:31.5691481,y:74.3042225}, {x:31.5727221,y:74.3058801}, {x:31.566753,y:74.3036914}, {x:31.5640015,y:74.3049788}, {x:31.5621663,y:74.3034151}, {x:31.5620314,y:74.3025059}, {x:31.5618359,y:74.3010398}, {x:31.5607628,y:74.3013762}, {x:31.5595674,y:74.3015768}, {x:31.5584727,y:74.3023364}, {x:31.5574512,y:74.3033535}, {x:31.5539681,y:74.305231}, {x:31.5520755,y:74.3066043}, {x:31.551463,y:74.3080527}, {x:31.5524092,y:74.3113089}, {x:31.5530995,y:74.3124515}, {x:31.5532961,y:74.3137068}, {x:31.5524824,y:74.3174458}, {x:31.5516321,y:74.3188941}, {x:31.550663,y:74.323293}, {x:31.5501327,y:74.3259323}, {x:31.5512938,y:74.3273807}, {x:31.552263,y:74.3271875}, {x:31.554128,y:74.3262005}, {x:31.5545395,y:74.3266296}, {x:31.5550514,y:74.3265009}, {x:31.5556914,y:74.3274665}, {x:31.5559383,y:74.3271661}, {x:31.5573005,y:74.3267155}, {x:31.5579404,y:74.3272519}, {x:31.5554903,y:74.3311357}, {x:31.5550787,y:74.3336785}, {x:31.5541738,y:74.3357384}, {x:31.5544572,y:74.3359959}, {x:31.5560845,y:74.3359208}, {x:31.5568159,y:74.3361783}, {x:31.5573096,y:74.3357277}, {x:31.5599242,y:74.3353629}, {x:31.5628131,y:74.335556}, {x:31.5688464,y:74.3357921}, {x:31.5721051,y:74.3353147}, {x:31.5697422,y:74.3287325}, {x:31.5710036,y:74.3280244}, {x:31.5721097,y:74.3266779}, {x:31.5705649,y:74.3253207}, {x:31.5682613,y:74.3232608}, {x:31.5695045,y:74.3213296}, {x:31.5711545,y:74.3186313}]]"
"Khayaban-e-Ittehad";"24.8331";"67.073647";"[[{x:24.802863,y:67.077628}, {x:24.802649,y:67.077853}, {x:24.803078,y:67.078292}, {x:24.803681,y:67.078486}, {x:24.805435,y:67.078743}, {x:24.817627,y:67.084837}, {x:24.8199886,y:67.0860334}, {x:24.822506,y:67.086629}, {x:24.822588,y:67.086173}, {x:24.82011,y:67.083635}, {x:24.823003,y:67.079666}, {x:24.824288,y:67.078271}, {x:24.826323,y:67.076683}, {x:24.826362,y:67.076345}, {x:24.831347,y:67.075685}, {x:24.8313131,y:67.0752397}, {x:24.8324183,y:67.0751271}, {x:24.8324576,y:67.0760443}, {x:24.8327935,y:67.0756516}, {x:24.8331246,y:67.0751301}, {x:24.8334167,y:67.0745281}, {x:24.8336553,y:67.0737331}, {x:24.835213,y:67.070932}, {x:24.836907,y:67.072198}, {x:24.8384451,y:67.0698807}, {x:24.8402174,y:67.0702887}, {x:24.8408796,y:67.0734425}, {x:24.8416975,y:67.073894}, {x:24.8422032,y:67.0735291}, {x:24.844073,y:67.06928}, {x:24.844657,y:67.068057}, {x:24.845046,y:67.068272}, {x:24.845553,y:67.065825}, {x:24.844813,y:67.062693}, {x:24.847383,y:67.061062}, {x:24.847636,y:67.059946}, {x:24.847734,y:67.057972}, {x:24.8473443,y:67.0561584}, {x:24.8472367,y:67.0550754}, {x:24.8463121,y:67.0550133}, {x:24.84271,y:67.052007}, {x:24.841464,y:67.050419}, {x:24.8406657,y:67.0499579}, {x:24.8401197,y:67.04793}, {x:24.8402566,y:67.047651}, {x:24.8400033,y:67.0472537}, {x:24.838903,y:67.0471839}, {x:24.834877,y:67.047592}, {x:24.834843,y:67.049174}, {x:24.834454,y:67.049571}, {x:24.833324,y:67.048445}, {x:24.832156,y:67.048273}, {x:24.830208,y:67.050247}, {x:24.829429,y:67.05162}, {x:24.829351,y:67.050848}, {x:24.82682,y:67.051363}, {x:24.827599,y:67.050505}, {x:24.827404,y:67.047801}, {x:24.82569,y:67.044496}, {x:24.824278,y:67.045087}, {x:24.819809,y:67.048101}, {x:24.82051,y:67.050676}, {x:24.820938,y:67.050719}, {x:24.820821,y:67.051578}, {x:24.820042,y:67.052779}, {x:24.818991,y:67.052951}, {x:24.819108,y:67.053809}, {x:24.818679,y:67.054732}, {x:24.81864,y:67.055955}, {x:24.818991,y:67.056813}, {x:24.818991,y:67.058444}, {x:24.819244,y:67.058938}, {x:24.818991,y:67.059517}, {x:24.818952,y:67.05986}, {x:24.819224,y:67.059989}, {x:24.819653,y:67.060461}, {x:24.816692,y:67.064152}, {x:24.820159,y:67.067328}, {x:24.820627,y:67.066727}, {x:24.821133,y:67.067199}, {x:24.82273,y:67.065096}, {x:24.830208,y:67.069344}, {x:24.831425,y:67.073958}, {x:24.802863,y:67.077628}]]"
"Site";"24.9033311";"67.0030671";"[[{x:24.8937941,y:66.9893074}, {x:24.8969472,y:66.9937706}, {x:24.8985822,y:66.9964314}, {x:24.9027862,y:67.0017529}, {x:24.9050049,y:67.0046282}, {x:24.9183164,y:67.004199}, {x:24.9201067,y:67.0023537}, {x:24.9207683,y:67.0019245}, {x:24.9189391,y:66.9974184}, {x:24.9170514,y:66.9941139}, {x:24.9142297,y:66.9889641}, {x:24.9150081,y:66.9857025}, {x:24.9111937,y:66.9806814}, {x:24.909014,y:66.9773769}, {x:24.9027472,y:66.9840717}, {x:24.89648,y:66.983986}, {x:24.8942028,y:66.9860244}, {x:24.8927528,y:66.9877947}, {x:24.8937941,y:66.9893074}]]"
"Dolman Mall Clifton";"24.8023148";"67.0296015";""
